X,Y,LS
564710.5,129379.5,1
565045.5,129374.5,1
569515.5,129374.5,1
566265.5,129309.5,1
574650.5,129309.5,1
565265.5,129294.5,1
565545.5,129264.5,1
565185.5,129229.5,1
569155.5,129229.5,1
565400.5,129224.5,1
569455.5,129219.5,1
571775.5,129219.5,1
565235.5,129214.5,1
566045.5,129214.5,1
565200.5,129209.5,1
565330.5,129204.5,1
565335.5,129199.5,1
570120.5,129199.5,1
565765.5,129189.5,1
565970.5,129189.5,1
571675.5,129189.5,1
565805.5,129184.5,1
567140.5,129144.5,1
567060.5,129119.5,1
565250.5,129094.5,1
571685.5,129084.5,1
565235.5,129079.5,1
567555.5,129074.5,1
564130.5,128994.5,1
564150.5,128984.5,1
571530.5,128949.5,1
567430.5,128934.5,1
567500.5,128924.5,1
569025.5,128924.5,1
565095.5,128879.5,1
569950.5,128879.5,1
567465.5,128854.5,1
574055.5,128824.5,1
570705.5,128789.5,1
564155.5,128779.5,1
564915.5,128774.5,1
565005.5,128774.5,1
564865.5,128729.5,1
565085.5,128699.5,1
568970.5,128674.5,1
569090.5,128669.5,1
568945.5,128664.5,1
571220.5,128664.5,1
569700.5,128659.5,1
571250.5,128659.5,1
564150.5,128624.5,1
564160.5,128589.5,1
566220.5,128564.5,1
570270.5,128564.5,1
563755.5,128554.5,1
564110.5,128549.5,1
569085.5,128549.5,1
570535.5,128549.5,1
573635.5,128549.5,1
564100.5,128539.5,1
564865.5,128529.5,1
566485.5,128524.5,1
569425.5,128514.5,1
568935.5,128474.5,1
566610.5,128459.5,1
569810.5,128449.5,1
564815.5,128439.5,1
564875.5,128434.5,1
569855.5,128434.5,1
570320.5,128434.5,1
569800.5,128409.5,1
569840.5,128399.5,1
570175.5,128399.5,1
569160.5,128379.5,1
569670.5,128379.5,1
564830.5,128364.5,1
569060.5,128349.5,1
569520.5,128319.5,1
571480.5,128314.5,1
571235.5,128299.5,1
564800.5,128294.5,1
571210.5,128289.5,1
566720.5,128269.5,1
569395.5,128239.5,1
565480.5,128234.5,1
566245.5,128219.5,1
569385.5,128219.5,1
568785.5,128204.5,1
566100.5,128199.5,1
568775.5,128194.5,1
568945.5,128184.5,1
571480.5,128179.5,1
566180.5,128139.5,1
571325.5,128134.5,1
571380.5,128129.5,1
564935.5,128119.5,1
566040.5,128119.5,1
571330.5,128114.5,1
571210.5,128109.5,1
568990.5,128069.5,1
564970.5,128054.5,1
568440.5,128044.5,1
571470.5,127959.5,1
571405.5,127919.5,1
568650.5,127899.5,1
569065.5,127854.5,1
570230.5,127839.5,1
571075.5,127839.5,1
567145.5,127814.5,1
567825.5,127754.5,1
569345.5,127744.5,1
568995.5,127724.5,1
571345.5,127724.5,1
565785.5,127719.5,1
568040.5,127704.5,1
569485.5,127694.5,1
568395.5,127639.5,1
571500.5,127629.5,1
571330.5,127594.5,1
571265.5,127529.5,1
568385.5,127459.5,1
571520.5,127444.5,1
571525.5,127439.5,1
571440.5,127414.5,1
566275.5,127399.5,1
571175.5,127379.5,1
566255.5,127374.5,1
568655.5,127344.5,1
571350.5,127339.5,1
571555.5,127329.5,1
571280.5,127294.5,1
571475.5,127289.5,1
570075.5,127249.5,1
571135.5,127249.5,1
571595.5,127249.5,1
571580.5,127239.5,1
573125.5,127184.5,1
574480.5,127169.5,1
574525.5,127159.5,1
571455.5,127149.5,1
571460.5,127139.5,1
568610.5,127124.5,1
571560.5,127104.5,1
574515.5,127099.5,1
571395.5,127084.5,1
568390.5,127064.5,1
571365.5,127064.5,1
574085.5,127064.5,1
571290.5,127059.5,1
573750.5,127044.5,1
568590.5,126994.5,1
571710.5,126994.5,1
575215.5,126979.5,1
571485.5,126959.5,1
568575.5,126949.5,1
571330.5,126949.5,1
571360.5,126929.5,1
567825.5,126914.5,1
571310.5,126904.5,1
571565.5,126769.5,1
573480.5,126769.5,1
573695.5,126744.5,1
571045.5,126729.5,1
571245.5,126729.5,1
570995.5,126724.5,1
571395.5,126699.5,1
573940.5,126634.5,1
571685.5,126629.5,1
571210.5,126614.5,1
568450.5,126579.5,1
567960.5,126544.5,1
571550.5,126534.5,1
570460.5,126524.5,1
570715.5,126499.5,1
571580.5,126459.5,1
570920.5,126444.5,1
569830.5,126424.5,1
570810.5,126419.5,1
570850.5,126409.5,1
567445.5,126379.5,1
567180.5,126344.5,1
567570.5,126264.5,1
567055.5,126259.5,1
571210.5,126229.5,1
570955.5,126204.5,1
570710.5,126184.5,1
570725.5,126179.5,1
571160.5,126124.5,1
571165.5,126089.5,1
572380.5,125974.5,1
573150.5,125874.5,1
573095.5,125844.5,1
573155.5,125844.5,1
567510.5,125824.5,1
573200.5,125814.5,1
573170.5,125794.5,1
573100.5,125764.5,1
573180.5,125764.5,1
568085.5,125709.5,1
566955.5,125674.5,1
567900.5,125664.5,1
566960.5,125619.5,1
567765.5,125599.5,1
567770.5,125594.5,1
567785.5,125564.5,1
568505.5,125279.5,1
568465.5,125224.5,1
570415.5,125119.5,1
571400.5,125104.5,1
567720.5,125059.5,1
568595.5,125049.5,1
567115.5,125029.5,1
571255.5,125004.5,1
571405.5,124979.5,1
571420.5,124974.5,1
568570.5,124949.5,1
569060.5,124864.5,1
567055.5,124814.5,1
569745.5,124694.5,1
570720.5,124689.5,1
570745.5,124624.5,1
569475.5,124489.5,1
570510.5,124444.5,1
567840.5,124394.5,1
568420.5,124039.5,1
571135.5,123459.5,1
568175.5,123074.5,1
568080.5,123029.5,1
571505.5,123029.5,1
567940.5,122959.5,1
567640.5,122874.5,1
572595.5,122779.5,1
571895.5,122754.5,1
572560.5,122724.5,1
566880.5,122684.5,1
567530.5,122679.5,1
572555.5,122674.5,1
572150.5,122654.5,1
572495.5,122624.5,1
567845.5,120319.5,1
567895.5,120094.5,1
567655.5,119594.5,1
567640.5,119544.5,1
566640.5,119154.5,1
566885.5,119129.5,1
567420.5,118574.5,1
567545.5,118499.5,1
567470.5,118479.5,1
567370.5,118474.5,1
569030.5,117824.5,1
569135.5,117709.5,1
569085.5,117484.5,1
567815.5,117244.5,1
567665.5,117129.5,1
568685.5,116859.5,1
568775.5,116789.5,1
568045.5,116754.5,1
568795.5,116654.5,1
568660.5,116649.5,1
568565.5,116629.5,1
568555.5,116619.5,1
568555.5,116584.5,1
568570.5,115999.5,1
568645.5,115869.5,1
551466.363309,181345.968688,0
500490.404682,157649.958449,0
572446.178061,144430.475575,0
496861.684652,140727.68024,0
512881.416579,168208.633511,0
523688.612607,150991.380929,0
571860.449789,140926.503316,0
549067.138076,172028.24595,0
582482.679307,132573.575377,0
513992.592647,159298.781144,0
507357.123994,141930.441336,0
570387.118094,139921.61472,0
525527.011002,172507.066754,0
521618.637297,157460.15213,0
509078.946002,151280.290171,0
577673.957544,127547.18542,0
500347.72028,132733.219945,0
569899.556169,135576.976427,0
572111.684333,122911.14092,0
575200.060436,120782.892727,0
554684.330229,180960.476307,0
555544.045809,167690.002894,0
512587.458074,170507.450675,0
544510.109623,195501.132646,0
524264.680957,160046.35982,0
553159.571525,169053.710827,0
565007.398548,130301.50891,0
536471.851397,169956.325932,0
550078.231239,172074.163139,0
567405.751531,131147.7776,0
560812.188083,135822.547611,0
510821.187035,170127.738869,0
502422.114163,146045.776221,0
498652.964989,146495.586415,0
547584.600396,149527.58617,0
560876.733642,147759.15706,0
515632.851122,147464.95118,0
518317.889743,170665.175873,0
502703.589715,151374.007874,0
523955.071815,162316.715236,0
576072.917843,138361.476057,0
502624.966236,140087.412792,0
575685.231021,123997.180295,0
563856.330905,124649.551757,0
564025.338711,192252.262646,0
553990.242698,157470.546798,0
508683.684081,166645.80564,0
509220.63461,140106.610996,0
551577.291451,156284.416039,0
559250.835194,180781.848312,0
532465.689844,178960.411072,0
530224.774352,160551.336371,0
515017.119813,164979.886427,0
563816.831862,126375.176338,0
579524.17282,143711.651933,0
512625.519227,159428.853761,0
578044.476615,127939.149062,0
549909.584368,179311.439926,0
513984.593411,160460.109765,0
509621.81725,150147.10564,0
512018.83577,142553.590603,0
540141.231548,159511.147564,0
513911.157489,146084.486391,0
542541.890753,165295.181254,0
529184.672519,185083.895905,0
505740.875519,148140.19103,0
569353.701481,188637.951022,0
549196.265553,159038.428513,0
582387.347043,149859.901565,0
576461.9525,136737.754087,0
551895.658926,179130.287754,0
526982.798472,151315.144213,0
581639.509357,148047.56162,0
550700.394515,153283.283953,0
556084.449274,155490.488759,0
565911.680276,136842.781911,0
535486.775047,157528.818011,0
511699.499873,150433.15313,0
580810.868115,146812.68162,0
525987.243144,176202.561647,0
569827.922619,142945.264925,0
532436.414376,184467.962477,0
537318.984045,179556.120645,0
569675.376972,136745.409416,0
542191.499031,162650.081434,0
522329.851167,177309.070697,0
543603.514822,187746.257283,0
523181.017916,165931.17795,0
542831.454053,171127.626154,0
510890.719587,146074.200644,0
526475.239472,178205.546113,0
521366.80208,178043.070404,0
547857.585714,152778.433291,0
578283.48764,125985.100601,0
535761.782801,170657.3315,0
556406.935239,149196.452099,0
536774.220351,189704.553832,0
515689.282208,172180.906014,0
521895.40114,154879.028526,0
561424.831746,190859.548869,0
528968.862513,153634.808648,0
539294.829569,194451.075968,0
509751.857581,165411.536021,0
546103.956788,149563.645429,0
561868.055308,138995.016273,0
503943.482012,149126.370461,0
548812.941947,157184.673946,0
550042.731064,154597.526487,0
506883.17605,156852.034875,0
523545.333998,178101.225826,0
544507.576995,171135.518363,0
568417.427158,130962.335709,0
507510.402138,149305.527239,0
499439.626321,131041.328593,0
538946.527668,174520.705573,0
527237.183087,160767.384309,0
526730.601686,183240.408615,0
519301.239658,167407.140238,0
561002.874185,184937.779161,0
531296.351802,151786.290519,0
550736.079662,171563.980042,0
532901.097149,157593.717417,0
579242.826914,123807.600495,0
546896.689737,153679.425976,0
575798.975309,139524.196338,0
574365.589921,136801.506079,0
559326.967787,175244.34509,0
513372.359723,170898.990177,0
563255.368861,186149.033765,0
529746.324185,159620.481634,0
539812.60873,157645.072754,0
546057.145877,179642.469961,0
515538.02455,156995.528767,0
498936.635609,150780.746109,0
521634.1377,169756.749771,0
544609.889575,152930.358108,0
538236.329468,183896.974644,0
500865.076601,158162.244603,0
549464.808849,162439.812717,0
539310.373205,167878.253579,0
527137.991905,172414.264309,0
526752.795032,150588.298585,0
549839.221085,155038.292098,0
504589.553578,136136.972267,0
574452.340827,118367.909586,0
503746.439438,130119.329816,0
516131.340647,156279.324145,0
504924.985618,155263.0503,0
571791.721256,141008.188159,0
528153.384658,163759.033651,0
501565.75581,156532.187298,0
564888.267866,186243.191299,0
575075.992004,143876.972007,0
548204.343697,160895.051976,0
534132.942716,166390.142932,0
545689.487588,165663.540252,0
524759.085172,150564.988773,0
552167.634697,155187.356581,0
498560.672638,145309.238216,0
551496.195916,180359.592989,0
504601.180451,136170.386727,0
579115.799249,127089.893103,0
500232.149242,141456.877251,0
529552.101978,187040.122128,0
546207.509456,155540.638531,0
508800.957746,161521.794118,0
523307.502955,168329.39249,0
498055.636527,147070.354659,0
501195.678591,140552.679497,0
536842.612474,189117.860063,0
576373.114798,139891.719168,0
523578.86707,171529.937436,0
501986.837606,141483.401277,0
531703.351905,157188.878209,0
580254.154543,149094.563045,0
504753.209409,131762.63293,0
498712.308354,139141.285016,0
549015.064099,179010.484128,0
545710.596728,174210.459602,0
542966.494514,168488.776811,0
523906.89462,180140.589573,0
579311.106033,123794.398831,0
502539.415366,157124.102611,0
553127.706093,155983.256088,0
526927.665742,173106.713811,0
536793.146086,191582.093252,0
524819.550406,152717.883644,0
516276.25527,156436.462111,0
572757.588268,144756.735222,0
580427.435986,152434.954971,0
538765.49691,153790.462106,0
579423.971794,124625.810433,0
576888.141005,137472.543416,0
509963.174715,154525.118418,0
569709.154879,190452.909725,0
570953.29876,119180.273088,0
513719.912882,147270.823014,0
504801.587696,147840.716794,0
557451.465645,156527.932091,0
505976.346735,139949.471297,0
544403.267164,189830.920123,0
549033.253419,160110.508294,0
558571.717201,137696.372378,0
537521.042568,181462.610286,0
501560.984998,155469.854315,0
534325.947484,184130.811086,0
505131.146777,137353.659306,0
570628.116439,194152.595666,0
512562.650868,171745.826726,0
542061.172726,166749.802376,0
547815.301629,173670.601871,0
503489.972546,151991.197141,0
522992.738598,162474.720417,0
533679.735996,174469.874691,0
561367.300872,187121.230517,0
572797.621665,128628.367083,0
562677.167874,142328.230085,0
541668.652589,160642.945596,0
565954.510396,196527.377486,0
524507.060006,174621.184546,0
502544.989938,133139.670036,0
560233.790463,177631.357136,0
502699.538476,162452.004162,0
578107.770939,128516.791522,0
542175.744847,189034.794423,0
539591.779651,189880.65213,0
517533.736196,147683.047263,0
519540.03087,159272.741879,0
539706.973851,193999.259438,0
499571.055696,141121.342953,0
513375.226247,146630.702558,0
549336.790496,170148.488043,0
518144.234039,171327.566134,0
527141.759307,183786.828207,0
579189.176808,144141.999346,0
504452.060227,148860.382372,0
517864.18128,169179.537513,0
516992.741905,168350.98962,0
533924.959019,153146.087825,0
531930.857312,160409.962479,0
542402.245999,186711.108519,0
534597.91901,192529.870527,0
580351.420875,127367.988208,0
503250.561363,133699.054988,0
535460.948357,158043.29392,0
506704.616512,140584.112004,0
507499.255612,161546.8336,0
559348.18927,149304.109352,0
575451.70703,146696.624636,0
578240.094724,147420.181076,0
573774.886965,122342.971305,0
583369.61326,153203.378047,0
536880.164758,183975.882972,0
505371.454986,137402.22879,0
527938.754946,179191.034178,0
544058.422073,178162.333713,0
518055.411596,162106.840128,0
527637.735195,188142.671233,0
577426.452581,143550.386564,0
578511.992784,145189.075338,0
524880.890762,172395.168695,0
537648.160281,157910.053516,0
547908.427712,165308.76959,0
521522.462331,167464.902098,0
509938.499901,142913.462471,0
559735.338071,192665.404485,0
558790.484208,135243.397338,0
538704.273779,193959.078524,0
518775.917044,167878.004632,0
563023.989989,187626.79342,0
502383.04857,146951.489333,0
573575.363973,148522.386726,0
561422.67197,145575.071785,0
501302.597793,129251.049435,0
562031.979836,184828.372106,0
505975.414973,143574.902979,0
562563.589319,187922.48078,0
544335.99393,182000.20895,0
550576.022963,165516.034416,0
565187.278834,126078.71529,0
561437.103825,132350.453018,0
535031.057496,163175.867786,0
543777.219788,152229.529903,0
574800.271826,142164.083027,0
555237.595927,155646.621649,0
571872.084396,119275.796715,0
506013.713412,151362.208889,0
516086.275065,165610.540304,0
523002.363042,172662.528078,0
533385.529525,161187.654621,0
536604.967681,153356.671482,0
543552.400405,174322.875859,0
573591.334537,120363.033547,0
523109.00965,150355.50725,0
524404.02964,159877.899586,0
519208.620378,172746.478643,0
575356.956995,123963.965569,0
546523.781315,194022.483331,0
578084.112137,140381.730644,0
583619.358318,134682.259261,0
525003.198963,153862.851309,0
505866.845731,136165.939143,0
572675.960345,144541.675667,0
541301.364864,163151.551584,0
545840.012763,174891.713933,0
531587.222564,175953.409348,0
516467.743859,166014.110861,0
503882.177066,155183.560955,0
571870.801156,122688.437529,0
569694.158859,116333.060905,0
546019.181059,163817.815207,0
501912.046603,148990.467549,0
509761.921955,169166.410306,0
523619.356793,169753.523386,0
532722.18366,182088.569082,0
568729.730817,194806.144753,0
532996.709475,163069.092377,0
575848.083998,123702.492902,0
571724.758316,194622.04377,0
539016.925102,152102.754879,0
534166.988557,165638.383427,0
562614.61196,126956.960117,0
575703.99729,138216.780932,0
503045.002584,150526.138699,0
562894.738016,135708.592221,0
555495.637941,181293.753481,0
502944.43976,130888.661155,0
541182.928302,151730.623259,0
540395.932518,191245.677729,0
503379.388599,156192.594255,0
530677.290265,156835.160438,0
509494.044468,140193.358779,0
528965.805055,185086.923572,0
525252.16833,171127.543493,0
539654.739871,158913.504589,0
545785.871661,193623.275284,0
558108.388645,134172.628455,0
536962.784832,177644.141296,0
536096.755579,176694.98723,0
541283.199633,195165.729536,0
551289.013684,153795.035222,0
529325.089568,185229.953341,0
572042.506703,116911.508096,0
566212.128427,131701.205593,0
523077.097922,178952.549849,0
582093.826449,151754.904078,0
539979.356245,168862.480551,0
547739.428221,151523.727634,0
537481.519417,184964.811744,0
530063.679249,155379.696891,0
529018.269493,155623.096646,0
529572.142043,170782.052501,0
512149.026551,157051.551535,0
498090.689378,142571.96193,0
502779.569325,140643.673583,0
510777.149257,143208.223018,0
496937.583179,141285.040374,0
568522.689811,131641.48124,0
572060.560101,127937.410679,0
522649.473972,157673.965969,0
566481.528968,130087.481965,0
533101.158482,175922.262603,0
510822.302904,140047.570435,0
540969.296047,180300.298549,0
572398.385982,145776.56467,0
568548.311404,141797.375689,0
577750.336992,124275.25881,0
578862.264344,141893.439158,0
558167.372149,134283.05122,0
515681.770118,148942.238633,0
559646.252498,137864.482786,0
546068.772642,163635.363874,0
537745.616022,159242.875405,0
562795.596863,182684.710167,0
562752.252219,127491.786418,0
524935.069294,178027.167793,0
533544.803482,182601.751331,0
570778.706411,201996.392431,0
501790.099545,131528.493936,0
538091.551333,171919.875827,0
508256.237208,145804.502344,0
575775.114143,140207.470021,0
580055.311793,146752.19994,0
506033.236275,164625.255506,0
553210.679488,151132.058584,0
550827.871837,157084.901045,0
560918.171689,186401.244777,0
567822.331347,121097.312993,0
500546.999172,132120.060397,0
508660.369754,159485.26469,0
514200.962047,169444.846139,0
501772.004246,149912.890724,0
532526.2618,165367.325027,0
540316.513427,194168.986641,0
544131.692327,188246.118416,0
518571.10273,165067.303278,0
545359.793478,191678.530653,0
551276.555079,155947.648518,0
571145.789476,202456.682315,0
569151.884095,143868.100361,0
533898.194697,182329.108637,0
568633.386311,194940.875348,0
515853.443303,155026.699522,0
583067.010534,146690.095551,0
495515.489716,141602.11697,0
503586.266601,145698.674592,0
506310.549872,158483.151919,0
516645.020605,173920.712731,0
560812.502674,148104.841878,0
508179.532616,168077.810963,0
574096.939881,127865.276984,0
510173.227593,154969.972557,0
578057.383135,132738.570921,0
577719.35673,125436.490553,0
520624.32029,166516.271344,0
525484.855731,159554.361582,0
511789.483934,167204.506808,0
576800.455707,133136.804189,0
529550.511804,152181.313829,0
545896.669552,156472.949048,0
560506.291545,150617.845677,0
517964.774291,155521.691635,0
533141.619887,189087.998318,0
548257.852385,165619.120965,0
544673.524173,179535.484449,0
565119.642364,126409.160533,0
502369.360587,133880.293875,0
568083.262138,118611.528683,0
504654.962851,156990.048457,0
496449.948893,141189.941201,0
498308.161012,147117.202378,0
543088.76913,173507.930085,0
561762.682309,182338.281473,0
569752.363608,115946.972041,0
546029.918918,152241.64424,0
545039.012148,177553.901859,0
535538.3405,184590.847111,0
512116.044422,163806.569168,0
540692.441528,164635.472105,0
570847.982815,146243.122973,0
516912.794339,152166.093734,0
501742.978871,131329.560067,0
501038.992973,137677.104162,0
554395.846719,172600.483352,0
583111.865892,144353.365127,0
502098.263017,155988.269055,0
567129.324755,137390.009859,0
576869.830385,125697.220632,0
531879.272906,171485.033144,0
533278.460542,164883.794018,0
527640.326594,160965.216115,0
562045.700784,134855.631446,0
577508.334839,130555.188594,0
569162.736006,196996.28313,0
558334.992247,137167.658857,0
537719.778789,160597.08485,0
531891.941087,161310.891187,0
505373.667617,143443.262159,0
510991.204277,148807.275328,0
583790.301068,149852.938193,0
555687.527994,156181.85313,0
531875.066097,185243.953061,0
514818.115567,150841.068147,0
528216.990591,153177.802431,0
497950.982636,145388.766935,0
568930.145757,125681.803422,0
575597.038895,138865.911287,0
568620.654278,117142.402641,0
527488.929523,155837.676613,0
565992.779365,130974.987852,0
535355.541583,174566.510374,0
524841.309649,186063.686585,0
518964.751814,161817.846347,0
549284.283533,156715.129245,0
504215.867021,147104.31878,0
577661.411036,141941.942738,0
540422.081156,162946.472077,0
507083.265763,138012.577599,0
584749.334851,153478.03265,0
575353.634055,121258.652883,0
566206.576709,120973.062356,0
574864.97899,148130.768989,0
516001.184945,153348.355835,0
571955.961646,133388.067371,0
550828.365197,150207.368972,0
501427.843029,139893.612213,0
569719.470173,132081.769866,0
527010.289139,186083.494618,0
546002.822622,159822.169376,0
506680.35166,139430.874748,0
570249.490178,197992.177872,0
518958.728857,174801.032331,0
547069.225484,168240.245221,0
520784.767085,175878.64165,0
509917.434468,143111.05493,0
512811.655228,170516.137513,0
541387.902952,192182.365501,0
569400.603257,121006.108536,0
562877.677726,149714.334858,0
532654.516981,154661.941843,0
566743.292255,139206.39499,0
535108.458436,165063.433753,0
581687.843554,150580.375055,0
514716.213176,162968.898556,0
573922.741146,129105.996188,0
525761.599833,165636.188698,0
575719.913662,147384.860616,0
514813.508968,158227.747735,0
578636.198692,135700.872558,0
541630.372088,166981.009366,0
544071.199081,197710.696897,0
523909.562575,170612.352448,0
525403.24049,165341.621507,0
513337.905419,144438.483205,0
546059.940417,149810.473809,0
511562.296043,145383.775663,0
529573.948506,160243.437066,0
502536.992525,135003.011443,0
542823.903857,186940.062855,0
524127.765942,178300.508619,0
571615.629264,143569.678892,0
566581.408779,123577.840011,0
513271.170683,155490.263063,0
557800.6708,178433.662013,0
532333.666066,169365.347638,0
572125.594982,124475.081629,0
531113.191609,165918.572254,0
546694.382116,150633.747267,0
562988.030881,185071.420262,0
564202.021082,137227.097977,0
562118.953473,141900.355514,0
537437.280301,190199.654363,0
525438.900503,166737.396926,0
546456.546287,157785.516768,0
581972.112315,148148.076595,0
496798.359223,148383.780987,0
547196.254578,177073.533858,0
518849.020911,160221.017474,0
575667.175361,139481.506192,0
548665.789488,173513.49632,0
565909.151159,140798.08127,0
538532.547368,191064.3764,0
564277.890611,142160.70409,0
562273.803727,143529.298431,0
509224.095703,154860.939462,0
533204.007147,176578.057737,0
507168.828599,149913.042839,0
552821.042434,171392.44739,0
541570.12066,157837.954477,0
577561.679764,129459.084054,0
554919.933356,154986.553678,0
547463.804263,190709.590318,0
558215.96805,136731.206506,0
501847.852115,128434.761951,0
579813.222256,126122.555487,0
529316.11609,185025.026147,0
569269.660087,122611.565258,0
516348.311577,152446.418177,0
522327.576393,162088.194359,0
502893.770873,147617.761868,0
575014.37384,146722.00534,0
511816.411767,163083.085421,0
533131.584231,166745.90153,0
524634.594779,184218.534742,0
548377.281779,148672.61035,0
574923.655125,127618.248461,0
580390.859889,126701.727718,0
512171.751377,169967.784154,0
578786.430704,137447.709264,0
538246.498217,155190.837605,0
521371.174292,163376.151666,0
503448.681055,159878.036165,0
501604.716106,158490.459696,0
514466.511278,164813.470213,0
534697.874889,181596.425823,0
502106.038679,154068.806587,0
541341.434535,190432.941277,0
507623.242245,154111.696196,0
569159.67671,200876.097556,0
531275.652588,167252.899782,0
538366.100351,157744.007113,0
504699.2478,163534.346819,0
505822.221582,146526.413301,0
546458.746147,162670.099727,0
561550.910675,149339.09766,0
580974.988407,138982.275514,0
499159.333122,130674.358564,0
502318.148029,147065.02748,0
561301.745817,184967.551605,0
560953.759154,194561.060663,0
550070.476751,155308.661315,0
507423.364867,161361.144577,0
534473.655979,182097.018493,0
550522.386302,178352.049547,0
563463.231075,127150.836239,0
563080.977104,129529.405004,0
541898.207916,197017.40884,0
510595.182498,150183.250111,0
523213.813761,157386.1149,0
511911.82494,143996.277106,0
501618.004668,145958.823082,0
501843.951868,155172.790068,0
501411.547473,158162.929756,0
532393.321233,160408.515084,0
517965.987322,164580.106539,0
549447.780939,151453.811113,0
537385.730744,179046.174233,0
550703.283445,161761.758484,0
572824.541282,137799.826012,0
518935.368074,160299.352916,0
540052.388366,157816.379141,0
514304.841468,164142.312279,0
575413.082246,147434.202131,0
541925.276332,187533.68951,0
545154.428857,153871.43449,0
496770.602819,147447.921735,0
563709.262646,148546.261095,0
540113.394087,159819.323724,0
529829.401093,181247.735581,0
527361.956566,158673.2754,0
530856.787847,157118.64641,0
514610.197032,170285.181403,0
498216.554886,151414.912439,0
539904.923741,155677.312456,0
511986.797531,157447.991682,0
518905.267603,158882.732614,0
573466.174137,147629.447902,0
526185.177894,166210.667191,0
537169.968932,154562.370836,0
497189.61793,148248.517892,0
547094.778187,158821.406603,0
540315.146789,155732.261762,0
538003.995586,157599.603398,0
575403.58646,130044.88883,0
540407.414835,188680.751004,0
571776.182044,124639.581385,0
548139.040692,166562.157119,0
538171.834388,172834.009849,0
567601.160829,125511.497025,0
533669.29354,167802.20251,0
513027.807646,168875.433182,0
545054.807639,176842.675139,0
569996.057674,140499.301274,0
570397.261777,199888.194124,0
576894.634799,123867.171777,0
508669.258028,152895.933935,0
521045.619812,162086.540002,0
522730.271436,176712.737512,0
532135.760457,190522.874361,0
551522.131368,181290.310671,0
521145.659595,149832.591647,0
542420.980246,181571.755217,0
576667.487299,141466.453547,0
534363.671069,182967.257985,0
511172.181129,159866.96345,0
496206.304458,147651.745892,0
538711.744437,164226.899305,0
558667.445192,149897.225455,0
579148.03506,140380.246128,0
528213.308107,185158.311396,0
577176.107891,124856.831837,0
575875.798017,122616.89431,0
557147.925116,137681.84715,0
565450.162448,122456.888316,0
501882.538119,158896.358634,0
534662.126259,188345.23983,0
549458.733463,160924.115603,0
513288.875568,165950.20869,0
508425.465979,139888.183931,0
519316.914468,153838.724131,0
512455.345183,169549.16213,0
501269.592439,132381.938893,0
512434.022279,143943.595526,0
524672.732009,150088.240584,0
536613.919531,191178.147262,0
579023.212985,139580.975541,0
523641.84922,148787.083635,0
535878.183005,184958.593692,0
531020.472675,165539.266992,0
532442.844529,185747.659652,0
541399.642586,179769.124189,0
560676.953239,135934.225094,0
549404.97412,174601.260226,0
525999.732191,181129.675674,0
580940.95618,131329.642531,0
583240.840655,148150.87226,0
576414.428749,125896.345641,0
542875.983013,152876.740168,0
544513.513614,180955.678354,0
519772.146646,174259.004656,0
515585.267906,159848.827409,0
569925.792611,192795.876629,0
518384.089107,172834.76647,0
509967.441608,165583.94086,0
530639.068246,180341.440207,0
506473.548789,148878.851313,0
550858.305824,179802.041229,0
573770.114922,134422.001747,0
522578.060174,160123.186219,0
576194.519221,139042.421303,0
546528.619117,159634.354415,0
507831.140776,159404.463077,0
509969.508362,155480.09271,0
515787.485273,163020.609064,0
543324.483701,177561.96918,0
548378.413786,165687.276429,0
504859.141628,140720.515867,0
498912.643595,139173.071431,0
551369.660275,156375.000835,0
531717.095289,179270.898625,0
557486.875747,173554.732393,0
503364.041636,144075.927612,0
521312.690995,163033.631189,0
556220.347436,179908.909916,0
532907.514231,174498.159189,0
573793.114925,142670.338094,0
570477.072127,140622.268679,0
578441.865137,144416.768033,0
561973.391807,136061.037003,0
538225.290817,187059.566985,0
561666.512017,184292.328801,0
567688.342552,192764.23719,0
538901.388442,187888.879895,0
584439.200977,155058.589884,0
578310.515107,138532.359882,0
537050.625816,189768.343624,0
580569.797584,143715.973065,0
505697.473256,145017.093406,0
517574.957926,165672.92234,0
544114.688257,169056.592017,0
502093.023261,136873.305642,0
567581.47535,128364.939078,0
500966.78467,130285.369699,0
502806.164846,132543.225824,0
543044.874509,155011.354285,0
523728.912506,160494.199389,0
529358.138647,181949.840662,0
519985.488909,174420.173364,0
560596.593794,144803.766004,0
527847.504122,160846.174299,0
533702.778673,168262.854046,0
502682.31886,146503.81943,0
533677.833439,188680.136725,0
538994.705034,181325.000016,0
531775.315724,163379.426532,0
557743.389059,149954.232251,0
531738.438366,167935.541164,0
516228.361317,152780.688622,0
562993.633523,140071.668798,0
578010.832932,148460.015846,0
569858.662924,126137.599166,0
550150.465374,155515.950604,0
549855.358314,170515.047593,0
514881.053722,166981.278962,0
571479.92704,119384.426563,0
551734.845708,180285.553409,0
545369.784792,191113.349893,0
523339.474559,150686.874908,0
528463.575533,184728.25004,0
573536.881612,136617.109789,0
520324.831687,158758.942317,0
540683.996407,189160.961502,0
530376.462541,189702.651064,0
531798.730881,168641.494559,0
525337.961778,152046.886183,0
572513.876763,148482.592307,0
574656.180805,127545.340267,0
560753.246238,192034.166468,0
518290.985468,156325.501019,0
529305.345809,161445.653588,0
542745.178723,170749.213784,0
540028.944826,169740.126503,0
567935.186161,198198.764235,0
